Long,Lat,Name,Date,Size,Type,Symbol,Details,DateTime,Location1,Electaion,Height,Delivery,Purpose,Sponsor,Yield,x_coord,y_coord,Notes,field,Nuclear,URL
64.94565000000010,28.792730000000100,Pak: Chagai 1 / (1)-2,28 May 1998,1kt,Nuclear testing database/Pakistan's Tests/Chagai 1 Series/Pak: Chagai 1/(1)-2/Pak: Chagai 1,4,Pak: Chagai 1 / (1)-2  Uncertain,28 May 1998  10:16:15.8 UTC,"Ras Koh,  Pakistan ",,,Underground tunnel,Weapon Development,,1kt,64.94565,28.79273,Notice debris from light rock band slumped downhill from shaking.,,Yes,http://en.wikipedia.org/wiki/Chagai-I
69.60000000000010,46.700000000000000,USSR: K Project / 128 K1,27 Oct 1961,1kt,Nuclear testing database/USSR's Tests/K Project Series/USSR: K Project/128 K1/USSR: K Project,3,USSR: K Project / 128 K1,27 Oct 1961   UTC,"Missile Test Range near Kapustin Yar,  Astrakhan region: 3",,0m,High altitude rocket (30-80km),Weapon effect,,1kt,69.6,46.7,It is unknown where K1 detonated except it was along a line from K3 explosion to Saryshagan  their ultimate destination.,,Yes,
72.23700000000010,46.40800000000010,USSR: K Project / 127 K2,27 Oct 1961,1kt,Nuclear testing database/USSR's Tests/K Project Series/USSR: K Project/127 K2/USSR: K Project,3,USSR: K Project / 127 K2,27 Oct 1961   UTC,"Missile Test Range near Kapustin Yar,  Astrakhan region: 1",,50000m,High altitude rocket (30-80km),Weapon effect,,1kt,72.237,46.408,First Soviet space test.  It is unknown where K2 detonated except it was along a line from K3 explosion to Saryshagan their ultimate destination.,,Yes,
162.3193500000000,11.61569000000000,USA: Redwing / Kickapoo,13 Jun 1956,1kt,Nuclear testing database/USA's Tests/Redwing Series/USA: Redwing/Kickapoo/USA: Redwing ,3,USA: Redwing / Kickapoo,13 Jun 1956  23:26:-- UTC,"Enewetak,  Aomon (Sally) ",2m,90m,Tower,Weapon Development,Sponsor: LASL,1kt,162.31935,11.61569,Device Type: Boosted fission,Device: Swallow,Yes,http://en.wikipedia.org/wiki/Operation_Redwing
-115.94495456100000,37.10000000000010,USA: Plumbbob / Laplace,8 Sep 1957,1kt,Nuclear testing database/USA's Tests/Plumbbob Series/USA: Plumbbob/Laplace/USA: Plumbbob ,3,USA: Plumbbob / Laplace,8 Sep 1957  12:59:59.8 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): B7b,",1250m,230m,Balloon,Weapon Development,Sponsor: LASL,1kt,-115.944954560999,37.1,Device Type: Gun design,Device: FleegleGun-type weapon.,Yes,
-116.03947,37.13151000000010,USA: Jangle / Sugar,19 Nov 1951,1kt,Nuclear testing database/USA's Tests/Jangle Series/USA: Jangle/Sugar/USA: Jangle ,3,USA: Jangle / Sugar,19 Nov 1951  16:59:59.7 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): 9,",,1.1m,Dry surface,Weapon effect,Sponsor: LASL,1kt,-116.039469999999,37.13151,Device Type: Implosion,uranium coreDevice: Mk-6 JohnnyDesert Rock II.  Crater 90x21',Yes,
-116.04340000000000,37.169700000000000,USA: Jangle / Uncle,29 Nov 1951,1kt,Nuclear testing database/USA's Tests/Jangle Series/USA: Jangle/Uncle/USA: Jangle ,4,USA: Jangle / Uncle,29 Nov 1951  19:59:59.7 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): 10,",1283m,-10m,Cratering (shallow sub surface),Weapon effect,Sponsor: LASL,1kt,-116.043399999999,37.1697,Device: Mk-6 FrankieDesert Rock III,,Yes,
-116.04480000000000,37.168300000000000,USA: Teapot / Ess,23 Mar 1955,1kt,Nuclear testing database/USA's Tests/Teapot Series/USA: Teapot/Ess/USA: Teapot ,4,USA: Teapot / Ess,23 Mar 1955  20:00:30.0 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): 10,",1280m,-20m,Cratering (shallow sub surface),Weapon effect,Sponsor: LASL,1kt,-116.044799999999,37.1683,Device: Mk-6 HETest for ADM cratering: 300x28'. Desert Rock VI,,Yes,
-116.02280000000000,37.08660000000000,USA: Teapot / Wasp,18 Feb 1955,1kt,Nuclear testing database/USA's Tests/Teapot Series/USA: Teapot/Wasp/USA: Teapot ,3,USA: Teapot / Wasp,18 Feb 1955  19:59:59.2 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): 7,",0m,230m,Air drop - free fall,Weapon effect,Sponsor: LASL,1kt,-116.022799999999,37.0866,Device: Mk-6Air defense test.  Desert Rock VI,,Yes,
-115.94871592100000,37.09700000000000,USA: Hardtack II / Lea,13 Oct 1958,1kt,Nuclear testing database/USA's Tests/Hardtack II Series/USA: Hardtack II/Lea/USA: Hardtack II ,3,USA: Hardtack II / Lea  Fizzle,13 Oct 1958  13:00:20.1 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): B7b,",1250m,460m,Balloon,Weapon Development,Sponsor: LASL,1kt,-115.948715920999,37.097,Device: XW-54 ? GnatFull yield test of device similar to Otero et al, fizzled,Yes,https://en.wikipedia.org/wiki/Operation_Hardtack_II
-115.95247728100000,37.09400000000010,USA: Hardtack II / Santa Fe,30 Oct 1958,1kt,Nuclear testing database/USA's Tests/Hardtack II Series/USA: Hardtack II/Santa Fe/USA: Hardtack II ,3,USA: Hardtack II / Santa Fe,30 Oct 1958  03:00:00.1 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): B7b,",1250m,460m,Balloon,Weapon Development,Sponsor: LASL,1kt,-115.952477280999,37.094,Device: XW-54 GnatSimilar to devices fired in many preceding shots, yield below predictions,Yes,
-116.04577000000000,37.12719000000000,USA: Nougat / Hudson,12 Apr 1962,1kt,Nuclear testing database/USA's Tests/Nougat Series/USA: Nougat/Hudson/USA: Nougat ,4,USA: Nougat / Hudson,12 Apr 1962  18:00:00.16 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U9n (h?),",1253m,-150.88m,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.045769999999,37.12719,Venting: 0Ci,detectedDevice: W-45?similar to Arikaree Hoosic Codsaw.,Yes,
-116.04875000000000,37.05816000000000,USA: Guardian / Trebiano,4 Sep 1981,1kt,Nuclear testing database/USA's Tests/Guardian Series/USA: Guardian/Trebiano/USA: Guardian ,4,USA: Guardian / Trebiano,4 Sep 1981  15:00:00.103 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U3lj,",1211m,-305.4m,Underground shaft,Weapon Development,Sponsor: LASL,1kt,-116.048749999999,37.05816,Venting: 0Ci, detected,Yes,
-116.03582000000000,37.15731000000010,USA: Crosstie / Crock,8 May 1968,1kt,Nuclear testing database/USA's Tests/Crosstie Series/USA: Crosstie/Crock/USA: Crosstie ,4,USA: Crosstie / Crock,8 May 1968  14:00:10.0 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U10ak,",1289m,-181.76m,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.035819999999,37.15731,Venting: 0Ci, detected,Yes,http://en.wikipedia.org/wiki/Operation_Crosstie
-116.37086,37.00745000000010,USA: Crosstie / Buggy-A,12 Mar 1968,1kt,Nuclear testing database/USA's Tests/Crosstie Series/USA: Crosstie/Buggy-A/USA: Crosstie ,4,USA: Crosstie / Buggy-A  Plowshare,12 Mar 1968  17:00:04.11 UTC,"NTS,  Area 30 (Dome Mtn): U30a",1560m,-50.29m,Cratering (shallow sub surface),Peaceful research,Sponsor: UCRL,1kt,-116.370859999999,37.00745,Venting: 1.2Mci, detected off siteSimultaneous separate holes. Project Plowshare - row charge experiment.,Yes,http://en.wikipedia.org/wiki/Operation_Crosstie
-116.03366000000000,37.11663000000000,USA: Storax / Allegheny,29 Sep 1962,1kt,Nuclear testing database/USA's Tests/Storax Series/USA: Storax/Allegheny/USA: Storax ,4,USA: Storax / Allegheny,29 Sep 1962  17:00:00.15 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U9x,",1271m,-210.92m,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.033659999999,37.11663,Venting: 1.5kCi, detected on site,Yes,
-116.08381000000000,37.160520000000100,USA: Flintlock / Fenton,23 Apr 1966,1kt,Nuclear testing database/USA's Tests/Flintlock Series/USA: Flintlock/Fenton/USA: Flintlock ,4,USA: Flintlock / Fenton,23 Apr 1966  14:55:26.14 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U2m1,",1321m,-167.64m,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.083809999999,37.16052,Venting: 1.7kCi, detected off site,Yes,
-116.03491000000000,37.13740000000010,USA: Emery / Scree-Acajou,13 Oct 1970,1kt,Nuclear testing database/USA's Tests/Emery Series/USA: Emery/Scree-Acajou/USA: Emery ,4,USA: Emery / Scree-Acajou,13 Oct 1970  15:00:05.02 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U9itsx24,",1269m,-249.33m,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.034909999999,37.1374,Venting: 11Ci, detected on siteSimultaneous separate holes.,Yes,
-116.06590000000000,37.116840000000000,USA: Tinderbox / Riola,25 Sep 1980,1kt,Nuclear testing database/USA's Tests/Tinderbox Series/USA: Tinderbox/Riola/USA: Tinderbox ,4,USA: Tinderbox / Riola,25 Sep 1980  15:02:36.084 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U2eq,",1254m,-424m,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.065899999999,37.11684,Venting: 2.2kCi, detected off site,Yes,
-116.01303000000000,37.034790000000000,USA: Whetstone / Parrot,16 Dec 1964,1kt,Nuclear testing database/USA's Tests/Whetstone Series/USA: Whetstone/Parrot/USA: Whetstone ,4,USA: Whetstone / Parrot,16 Dec 1964  20:00:00.04 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U3dk,",1192m,-180.32m,Underground shaft,Weapon Development,Sponsor: LASL,1kt,-116.013029999999,37.03479,Venting: 230kCi, detected off site,Yes,
-116.06677000000000,37.157290000000000,USA: Mandrel / Kyack-B,20 Sep 1969,1kt,Nuclear testing database/USA's Tests/Mandrel Series/USA: Mandrel/Kyack-B/USA: Mandrel ,4,USA: Mandrel / Kyack-B,20 Sep 1969  14:00:30.04 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U2bq2,",1293m,-192m,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.066769999999,37.15729,Venting: 510Ci, detected on siteSimultaneous separate holes.,Yes,
-116.07097000000000,37.137290000000100,USA: Flintlock / Centaur,27 Aug 1965,1kt,Nuclear testing database/USA's Tests/Flintlock Series/USA: Flintlock/Centaur/USA: Flintlock ,4,USA: Flintlock / Centaur,27 Aug 1965  13:51:13.11 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U2ak,",1283m,-171.91m,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.070969999999,37.13729,Venting: 57Ci, detected on site,Yes,
-116.13404000000000,37.14044000000010,USA: Latchkey / Saxon,28 Jul 1966,1kt,Nuclear testing database/USA's Tests/Latchkey Series/USA: Latchkey/Saxon/USA: Latchkey ,4,USA: Latchkey / Saxon  Plowshare,28 Jul 1966  15:03:33.13 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U2cc,",1411m,-153.04m,Underground shaft,Peaceful research,Sponsor: UCRL,1kt,-116.134039999999,37.14044,Venting: 5Ci, detectedProject Plowshare  - excavation device development,Yes,
-116.08157000000000,37.16333000000000,USA: Niblick / Ahtanum,13 Sep 1963,1kt,Nuclear testing database/USA's Tests/Niblick Series/USA: Niblick/Ahtanum/USA: Niblick ,4,USA: Niblick / Ahtanum,13 Sep 1963  13:00:53.15 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U2l,",1320m,-225.55m,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.081569999999,37.16333,Venting: Ci, detected,Yes,
-116.04910000000000,37.12373000000010,USA: Bowline / Rack,15 Aug 1968,1kt,Nuclear testing database/USA's Tests/Bowline Series/USA: Bowline/Rack/USA: Bowline ,4,USA: Bowline / Rack,15 Aug 1968  17:00:00.0 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U9ap,",1254m,-199.72m,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.049099999999,37.12373,Venting: Ci, detected,Yes,http://en.wikipedia.org/wiki/Operation_Bowline
-116.08399000000000,37.17989000000010,USA: Tinderbox / Norbo,8 Mar 1980,1kt,Nuclear testing database/USA's Tests/Tinderbox Series/USA: Tinderbox/Norbo/USA: Tinderbox ,4,USA: Tinderbox / Norbo,8 Mar 1980  15:00:35.09 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U8c,",1349m,-271m,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.083989999999,37.17989,Venting: detected,,Yes,
78.92639000000010,50.02444000000000,USSR: 1974 / 398,16 Apr 1974,1kt,Nuclear testing database/USSR's Tests/1974 Series/USSR: 1974/398/USSR: 1974,4,USSR: 1974 / 398,16 Apr 1974  05:52:59.84 UTC,"Semiplatinsk,  Balapan: 1301",,,Underground shaft,Weapon Development,,1kt,78.92639,50.02444,Venting: detected,,Yes,
-116.37277000000000,37.008030000000100,USA: Crosstie / Buggy-E,12 Mar 1968,1kt,Nuclear testing database/USA's Tests/Crosstie Series/USA: Crosstie/Buggy-E/USA: Crosstie ,4,USA: Crosstie / Buggy-E  Plowshare,12 Mar 1968  17:00:04.11 UTC,"NTS,  Area 30 (Dome Mtn): U30e",1560m,-50.29m,Cratering (shallow sub surface),Peaceful research,Sponsor: UCRL,1kt,-116.372769999999,37.00803,Venting: detected off siteSimultaneous, separate holes. Project Plowshare - row charge experiment.,Yes,http://en.wikipedia.org/wiki/Operation_Crosstie
-116.37229000000000,37.00788000000010,USA: Crosstie / Buggy-D,12 Mar 1968,1kt,Nuclear testing database/USA's Tests/Crosstie Series/USA: Crosstie/Buggy-D/USA: Crosstie ,4,USA: Crosstie / Buggy-D  Plowshare,12 Mar 1968  17:00:04.11 UTC,"NTS,  Area 30 (Dome Mtn): U30d",1560m,-50.29m,Cratering (shallow sub surface),Peaceful research,Sponsor: UCRL,1kt,-116.372289999999,37.00788,Venting: detected off siteSimultaneous, separate holes. Project Plowshare - row charge experiment.,Yes,http://en.wikipedia.org/wiki/Operation_Crosstie
-116.37181000000000,37.00773000000000,USA: Crosstie / Buggy-C,12 Mar 1968,1kt,Nuclear testing database/USA's Tests/Crosstie Series/USA: Crosstie/Buggy-C/USA: Crosstie ,4,USA: Crosstie / Buggy-C  Plowshare,12 Mar 1968  17:00:04.11 UTC,"NTS,  Area 30 (Dome Mtn): U30c",1561m,-50.29m,Cratering (shallow sub surface),Peaceful research,Sponsor: UCRL,1kt,-116.371809999999,37.00773,Venting: detected off siteSimultaneous, separate holes. Project Plowshare - row charge experiment.,Yes,http://en.wikipedia.org/wiki/Operation_Crosstie
-116.37133000000000,37.00759000000010,USA: Crosstie / Buggy-B,12 Mar 1968,1kt,Nuclear testing database/USA's Tests/Crosstie Series/USA: Crosstie/Buggy-B/USA: Crosstie ,4,USA: Crosstie / Buggy-B  Plowshare,12 Mar 1968  17:00:04.11 UTC,"NTS,  Area 30 (Dome Mtn): U30b",1560m,-50.29m,Cratering (shallow sub surface),Peaceful research,Sponsor: UCRL,1kt,-116.371329999999,37.00759,Venting: detected off siteSimultaneous, separate holes. Project Plowshare - row charge experiment.,Yes,http://en.wikipedia.org/wiki/Operation_Crosstie
-116.07910000000000,37.12124000000010,USA: Bowline / Tyg-D,12 Dec 1968,1kt,Nuclear testing database/USA's Tests/Bowline Series/USA: Bowline/Tyg-D/USA: Bowline ,4,USA: Bowline / Tyg-D,12 Dec 1968  15:00:10.08 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U2dc4a,",1272m,,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.079099999999,37.12124,Venting: detected on site,,Yes,http://en.wikipedia.org/wiki/Operation_Bowline
-116.04000000000000,37.003910000000100,USA: Bowline / Scissors,12 Dec 1968,1kt,Nuclear testing database/USA's Tests/Bowline Series/USA: Bowline/Scissors/USA: Bowline ,4,USA: Bowline / Scissors,12 Dec 1968  15:00:20.04 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U3gh,",1181m,-240.58m,Underground shaft,Weapon Development,Sponsor: LASL,1kt,-116.039999999999,37.00391,Venting: detected on site,,Yes,http://en.wikipedia.org/wiki/Operation_Bowline
-116.00751000000000,37.03478000000010,USA: Latchkey / Sidecar,13 Dec 1966,1kt,Nuclear testing database/USA's Tests/Latchkey Series/USA: Latchkey/Sidecar/USA: Latchkey ,4,USA: Latchkey / Sidecar,13 Dec 1966  17:00:50.04 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U3ez,",1195m,-240.27m,Underground shaft,Weapon Development,Sponsor: LASL,1kt,-116.007509999999,37.03478,Venting: detected on site,,Yes,
-116.06858000000000,37.153860000000100,USA: Arbor / Waller,2 Oct 1973,1kt,Nuclear testing database/USA's Tests/Arbor Series/USA: Arbor/Waller/USA: Arbor ,4,USA: Arbor / Waller,2 Oct 1973  15:00:15.164 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U2bz,",1294m,-310.9m,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.068579999999,37.15386,Venting: i, detected,Yes,http://en.wikipedia.org/wiki/Operation_Arbor
-116.06448000000000,37.16020000000000,USA: Mandrel / Spider-A,14 Aug 1969,1kt,Nuclear testing database/USA's Tests/Mandrel Series/USA: Mandrel/Spider-A/USA: Mandrel ,4,USA: Mandrel / Spider-A,14 Aug 1969  14:00:30.04 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U2bp1,",1292m,-207.26m,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.064479999999,37.1602,Venting: i, detectedSimultaneous separate holes.,Yes,
-116.06032000000000,37.124990000000000,USA: Charioteer / Panamint,21 May 1986,1kt,Nuclear testing database/USA's Tests/Charioteer Series/USA: Charioteer/Panamint/USA: Charioteer ,4,USA: Charioteer / Panamint,21 May 1986  13:00:59.083 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U2gb,",1259m,-480m,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.060319999999,37.12499,Venting: i, detected,Yes,http://en.wikipedia.org/wiki/Operation_Charioteer
-116.04862000000000,37.16864000000000,USA: Latchkey / Rovena,10 Aug 1966,1kt,Nuclear testing database/USA's Tests/Latchkey Series/USA: Latchkey/Rovena/USA: Latchkey ,4,USA: Latchkey / Rovena,10 Aug 1966  13:00:16.07 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U10s,",1278m,-195.25m,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.048619999999,37.16864,Venting: i, detected,Yes,
-115.99265000000000,37.012140000000000,USA: Mandrel / Manzanas,21 May 1970,1kt,Nuclear testing database/USA's Tests/Mandrel Series/USA: Mandrel/Manzanas/USA: Mandrel ,4,USA: Mandrel / Manzanas,21 May 1970  14:00:00.04 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U3gr,",1194m,-240.65m,Underground shaft,Weapon Development,Sponsor: LASL,1kt,-115.992649999999,37.01214,Venting: lt 0.2Ci, detected on site,Yes,
-116.03136000000000,37.11137000000010,USA: Whetstone / Chenille,22 Apr 1965,1kt,Nuclear testing database/USA's Tests/Whetstone Series/USA: Whetstone/Chenille/USA: Whetstone ,4,USA: Whetstone / Chenille,22 Apr 1965  13:00:39.1 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U9bg,",1276m,-140.74m,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.031359999999,37.11137,Venting: lt 110Ci, detected on site,Yes,
-138.86997000000000,-21.78389600000000,France: 1976 / Astyanax,5 Dec 1976,1kt,Nuclear testing database/France's Tests/1976 Series/France: 1976/Astyanax/France: 1976,4,France: 1976 / Astyanax,5 Dec 1976  23:00:00 UTC,"Moruroa Atoll rim zone,  Areas 1-2: Edith1",,,Underground shaft,Weapon Development,,1kt,-138.869969999999,-21.7838959999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
-138.86878000000000,-21.784240000000000,France: 1977 / Oedipe,2 Apr 1977,1kt,Nuclear testing database/France's Tests/1977 Series/France: 1977/Oedipe/France: 1977,4,France: 1977 / Oedipe,2 Apr 1977  23:00:30 UTC,"Moruroa Atoll rim zone,  Areas 1-2: Edith2",,,Underground shaft,Weapon Development,,1kt,-138.868779999999,-21.7842399999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
-138.86790000000000,-21.784840000000000,France: 1978 / Hécube,25 Mar 1978,1kt,Nuclear testing database/France's Tests/1978 Series/France: 1978/Hécube/France: 1978,4,France: 1978 / Hécube,25 Mar 1978  17:00:30 UTC,"Moruroa Atoll rim zone,  Areas 1-2: Edith3",,,Underground shaft,Weapon Development,,1kt,-138.867899999999,-21.7848399999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
-138.86661000000000,-21.83960000000000,France: 1991 / Mélanippe,7 May 1991,1kt,Nuclear testing database/France's Tests/1991 Series/France: 1991/Mélanippe/France: 1991,4,France: 1991 / Mélanippe,7 May 1991  17:00:00 UTC,"Moruroa Atoll lagoon,  Areas 5-7: Requin8",0m,,Underground shaft,Weapon Development,,1kt,-138.866609999999,-21.8395999999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
-138.86635000000000,-21.785850000000000,France: 1979 / Chrysotémis,19 Nov 1979,1kt,Nuclear testing database/France's Tests/1979 Series/France: 1979/Chrysotémis/France: 1979,4,France: 1979 / Chrysotémis,19 Nov 1979  17:00:53 UTC,"Moruroa Atoll rim zone,  Areas 1-2: Edith4",,,Underground shaft,Weapon Development,,1kt,-138.866349999999,-21.7858499999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
-138.86477000000000,-21.87441999999990,France: 1976 / Ulysse A,30 Oct 1976,1kt,Nuclear testing database/France's Tests/1976 Series/France: 1976/Ulysse A/France: 1976,4,France: 1976 / Ulysse A,30 Oct 1976  22:59:59 UTC,"Moruroa Atoll rim zone,  Areas 1-2: Dahlia1",,,Underground shaft,Weapon Development,,1kt,-138.864769999999,-21.8744199999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
-138.86306000000000,-21.875280000000000,France: 1978 / Polyphème,27 Feb 1978,1kt,Nuclear testing database/France's Tests/1978 Series/France: 1978/Polyphème/France: 1978,4,France: 1978 / Polyphème,27 Feb 1978  23:00:00 UTC,"Moruroa Atoll rim zone,  Areas 1-2: Dahlia2",,,Underground shaft,Weapon Development,,1kt,-138.863059999999,-21.8752799999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
-138.86149000000000,-21.789440000000000,France: 1976 / Patrocle,3 Apr 1976,1kt,Nuclear testing database/France's Tests/1976 Series/France: 1976/Patrocle/France: 1976,4,France: 1976 / Patrocle,3 Apr 1976  17:07:-- UTC,"Moruroa Atoll rim zone,  Areas 1-2: Francoise1",,-600m,Underground shaft,Weapon Development,,1kt,-138.861489999999,-21.7894399999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
-138.85509000000000,-21.795679999999900,France: 1981 / Léto,6 Nov 1981,1kt,Nuclear testing database/France's Tests/1981 Series/France: 1981/Léto/France: 1981,4,France: 1981 / Léto,6 Nov 1981  17:00:03 UTC,"Moruroa Atoll rim zone,  Areas 1-2: Francoise8",,,Underground shaft,Weapon Development,,1kt,-138.855089999999,-21.7956799999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
-138.83370000000000,-21.868699999999900,France: 1978 / Xanthos,1 Jul 1978,1kt,Nuclear testing database/France's Tests/1978 Series/France: 1978/Xanthos/France: 1978,4,France: 1978 / Xanthos,1 Jul 1978  17:00:00 UTC,"Moruroa Atoll rim zone,  Areas 1-2: Simone1",,,Underground shaft,Weapon Development,,1kt,-138.833699999999,-21.8686999999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
-138.81437,-21.854840000000000,France: 1982 / Déiphobe,24 Feb 1982,1kt,Nuclear testing database/France's Tests/1982 Series/France: 1982/Déiphobe/France: 1982,4,France: 1982 / Déiphobe,24 Feb 1982  18:00:15 UTC,"Moruroa Atoll rim zone,  Areas 1-2: Queen5",,,Underground shaft,Weapon Development,,1kt,-138.81437,-21.8548399999999,,,Yes,http://en.wikipedia.org/wiki/France_and_weapons_of_mass_destruction#Pacific_experiments_center_.281966.E2.80.931996.29
-116.04546000000000,37.09123000000010,USA: Praetorian / Borrego,29 Sep 1982,1kt,Nuclear testing database/USA's Tests/Praetorian Series/USA: Praetorian/Borrego/USA: Praetorian ,4,USA: Praetorian / Borrego,29 Sep 1982  13:00:30.096 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U7br,",1234m,-563.3m,Underground shaft,Weapon Development,Sponsor: LASL,1kt,-116.045459999999,37.09123,,,Yes,
-116.04318000000000,37.13327000000000,USA: Bowline / Vat,10 Oct 1968,1kt,Nuclear testing database/USA's Tests/Bowline Series/USA: Bowline/Vat/USA: Bowline ,4,USA: Bowline / Vat,10 Oct 1968  14:00:30.04 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U9cf,",1256m,-194.92m,Underground shaft,Weapon Development,Sponsor: UCRL,1kt,-116.043179999999,37.13327,,,Yes,http://en.wikipedia.org/wiki/Operation_Bowline
-116.02892000000000,37.05920000000000,USA: Mandrel / Beebalm,1 May 1970,1kt,Nuclear testing database/USA's Tests/Mandrel Series/USA: Mandrel/Beebalm/USA: Mandrel ,4,USA: Mandrel / Beebalm,1 May 1970  14:00:13.04 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U3fn,",1209m,-390.21m,Underground shaft,Weapon Development,Sponsor: LASL,1kt,-116.028919999999,37.0592,,,Yes,
-116.02296000000000,37.05439000000010,USA: Latchkey / Fawn,7 Apr 1967,1kt,Nuclear testing database/USA's Tests/Latchkey Series/USA: Latchkey/Fawn/USA: Latchkey ,4,USA: Latchkey / Fawn,7 Apr 1967  15:00:00.04 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U3eo,",1206m,-271.06m,Underground shaft,Weapon Development,Sponsor: LASL,1kt,-116.022959999999,37.05439,,,Yes,
-116.01776000000000,37.042790000000000,USA: Whetstone / Petrel,11 Jun 1965,1kt,Nuclear testing database/USA's Tests/Whetstone Series/USA: Whetstone/Petrel/USA: Whetstone ,4,USA: Whetstone / Petrel,11 Jun 1965  19:00:45.04 UTC,"NTS,  Areas 1-4,  6-10 (Yucca Flat): U3dy,",1197m,-180.75m,Underground shaft,Weapon Development,Sponsor: LASL,1kt,-116.017759999999,37.04279,,,Yes,
